,Post Office,Pin Code,Latitude,Longitude,City,VenueName,VenueLatitude,VenueLongitude,VenueCategory
1614,Tilak Nagar,400089,19.0692377,72.8978464,Mumbai,Soi Kitchen,19.069240575328667,72.90063259068492,Asian Restaurant
1615,Tilak Nagar,400089,19.0692377,72.8978464,Mumbai,Amul Scooping Parlour,19.067682934896514,72.89304137291494,Ice Cream Shop
1616,Tilak Nagar,400089,19.0692377,72.8978464,Mumbai,Embassy,19.06409942191512,72.89898861630235,Gift Shop
1617,Tulsiwadi,400034,18.9387711,72.8353355,Mumbai,Town House Cafe,18.938549958523037,72.83346355505407,Bar
1618,Tulsiwadi,400034,18.9387711,72.8353355,Mumbai,Royal China,18.938715239156295,72.83293313173236,Chinese Restaurant
1619,Tulsiwadi,400034,18.9387711,72.8353355,Mumbai,Sher-E-Punjab,18.937943835353455,72.83785334602881,Indian Restaurant
1620,Tulsiwadi,400034,18.9387711,72.8353355,Mumbai,Cafe Excelsior,18.937701207635694,72.8335661466234,Café
1621,Tulsiwadi,400034,18.9387711,72.8353355,Mumbai,Chhatrapati Shivaji Maharaj Terminus,18.940088330432033,72.83525722997862,Train Station
1622,Tulsiwadi,400034,18.9387711,72.8353355,Mumbai,Dakshin Bar And Kitchen,18.93648945230135,72.83748977150547,Seafood Restaurant
1623,Tulsiwadi,400034,18.9387711,72.8353355,Mumbai,Ideal Corner,18.934961470035777,72.83405011234707,Indian Restaurant
1624,Tulsiwadi,400034,18.9387711,72.8353355,Mumbai,Café Universal,18.936020671277102,72.83745296372305,Irani Cafe
1625,Tulsiwadi,400034,18.9387711,72.8353355,Mumbai,Sterling Cineplex,18.938296441250184,72.83310356436478,Multiplex
1626,Tulsiwadi,400034,18.9387711,72.8353355,Mumbai,Pancham Puriwala,18.938214278973145,72.8356970973557,Indian Restaurant
1627,Tulsiwadi,400034,18.9387711,72.8353355,Mumbai,Bombay Gymkhana,18.937691299778436,72.83097627498172,Athletics & Sports
1628,Tulsiwadi,400034,18.9387711,72.8353355,Mumbai,Mahesh Lunch Home,18.934120608422297,72.83382111973616,Indian Restaurant
1629,Tulsiwadi,400034,18.9387711,72.8353355,Mumbai,Taste of Kerala,18.934205482667142,72.833215449282,Indian Restaurant
1630,Tulsiwadi,400034,18.9387711,72.8353355,Mumbai,Kayani Restaurant,18.93503959620117,72.83694083917369,Irani Cafe
1631,Tulsiwadi,400034,18.9387711,72.8353355,Mumbai,Residency Hotel,18.934977866806896,72.83348094090624,Hotel
1632,Tulsiwadi,400034,18.9387711,72.8353355,Mumbai,Barista,18.93850971226034,72.83360746357721,Coffee Shop
1633,Tulsiwadi,400034,18.9387711,72.8353355,Mumbai,Hotel Fountain Plaza,18.93567108713781,72.83402982832185,Indian Restaurant
1634,Tulsiwadi,400034,18.9387711,72.8353355,Mumbai,5 Spice,18.93349148407844,72.83595549719031,Chinese Restaurant
1635,Tulsiwadi,400034,18.9387711,72.8353355,Mumbai,Subway,18.938249673818397,72.83302651333346,Sandwich Place
1636,Tulsiwadi,400034,18.9387711,72.8353355,Mumbai,Reserve Bank of India Monetary Museum,18.9341578243728,72.83609097485184,History Museum
1637,Tulsiwadi,400034,18.9387711,72.8353355,Mumbai,Fashion Street,18.93634085305844,72.83043357043529,Flea Market
1638,Tulsiwadi,400034,18.9387711,72.8353355,Mumbai,The Clearing House,18.935328221472208,72.83826324402152,Lounge
1639,Tulsiwadi,400034,18.9387711,72.8353355,Mumbai,Hotel Deluxe,18.93391483135239,72.83320482251608,Indian Restaurant
1640,Tulsiwadi,400034,18.9387711,72.8353355,Mumbai,Mocambo Café,18.934266798708116,72.83369775717813,Café
1641,Tulsiwadi,400034,18.9387711,72.8353355,Mumbai,Press Club Mumbai,18.94072099666554,72.83246892405421,Bar
1642,Tulsiwadi,400034,18.9387711,72.8353355,Mumbai,The Royal Bombay Seamen's Club,18.93492891231947,72.83892568608033,Hostel
1643,Tulsiwadi,400034,18.9387711,72.8353355,Mumbai,Kaboom,18.936023889132862,72.84016734038651,Asian Restaurant
1644,Vikhroli,400079,19.1114795,72.928021,Mumbai,cafe coffee day,19.11127183573141,72.92535781860352,Café
1645,Vikhroli,400079,19.1114795,72.928021,Mumbai,Malwan Samudra,19.111309341393703,72.92667240053105,Seafood Restaurant
1646,Vikhroli,400079,19.1114795,72.928021,Mumbai,Social Wavelength Caféteria,19.109019663469024,72.92430075745682,Café
1647,Vikhroli,400079,19.1114795,72.928021,Mumbai,Godrej Runway,19.11198065582888,72.92613293857099,Racetrack
1648,Vikhroli,400079,19.1114795,72.928021,Mumbai,Jazz it up,19.11190875867621,72.93024527109881,Jazz Club
1649,Vikhroli,400079,19.1114795,72.928021,Mumbai,Splurge,19.11418026924276,72.92678468744249,Casino
1650,Vikhroli,400079,19.1114795,72.928021,Mumbai,Mohini Vilas,19.115937181649382,72.92801896803878,Vegetarian / Vegan Restaurant
1651,Vikhroli,400079,19.1114795,72.928021,Mumbai,Kausar's Veg Restaurant,19.11604271080058,72.9261675447505,Vegetarian / Vegan Restaurant
1652,Vile Parle (East),400057,19.0962884,72.8483799,Mumbai,The Good Food Co.,19.098453349622396,72.84576866155109,Café
1653,Vile Parle (East),400057,19.0962884,72.8483799,Mumbai,Shiv Sagar,19.09837282774542,72.84621970281538,Indian Restaurant
1654,Vile Parle (East),400057,19.0962884,72.8483799,Mumbai,Summer Harvest,19.096881619639312,72.85035985331969,Indian Restaurant
1655,Vile Parle (East),400057,19.0962884,72.8483799,Mumbai,LOVE SUGAR DOUGH,19.097939226275706,72.84587506558769,Bakery
1656,Vile Parle (East),400057,19.0962884,72.8483799,Mumbai,Ram Krishna Hotel,19.09870165534156,72.84452835911915,Indian Restaurant
1657,Vile Parle (East),400057,19.0962884,72.8483799,Mumbai,Sahara Star,19.095620245689616,72.85393809799987,Hotel
1658,Vile Parle (East),400057,19.0962884,72.8483799,Mumbai,Subway,19.09866329785603,72.84860834449661,Sandwich Place
1659,Vile Parle (East),400057,19.0962884,72.8483799,Mumbai,Parle Market,19.099909572129818,72.84585625162887,Market
1660,Vile Parle (East),400057,19.0962884,72.8483799,Mumbai,Namak,19.09561883482252,72.85395589295454,Indian Restaurant
1661,Vile Parle (East),400057,19.0962884,72.8483799,Mumbai,Hallmark Card & Gift Shop,19.098851846081207,72.8456521464044,Gift Shop
1662,Vile Parle (East),400057,19.0962884,72.8483799,Mumbai,Subway,19.097048296082377,72.85123229026794,Sandwich Place
1663,Vile Parle (East),400057,19.0962884,72.8483799,Mumbai,cafe coffee day,19.09748424596893,72.85257339477539,Coffee Shop
1664,Vile Parle (East),400057,19.0962884,72.8483799,Mumbai,Domino's Pizza,19.096737545810186,72.85204344857281,Pizza Place
1665,Vile Parle (East),400057,19.0962884,72.8483799,Mumbai,Bawa International Hotel Mumbai,19.09649872777536,72.85344510579398,Hotel
1666,Vile Parle (East),400057,19.0962884,72.8483799,Mumbai,Curry Leaf,19.098353815805,72.84619256435067,Indian Restaurant
1667,Vile Parle (East),400057,19.0962884,72.8483799,Mumbai,Café Coffee Day,19.097798720134662,72.84898336522087,Café
1668,Vile Parle (East),400057,19.0962884,72.8483799,Mumbai,The Earth Plate,19.0956223326328,72.85394573712827,Restaurant
1669,Vile Parle (East),400057,19.0962884,72.8483799,Mumbai,ZF Fitness Club,19.098428323637776,72.84658899218671,Gym
1670,Vile Parle (East),400057,19.0962884,72.8483799,Mumbai,Cafe Chokolade,19.09683604762347,72.85170080578642,Dessert Shop
1671,Vile Parle (East),400057,19.0962884,72.8483799,Mumbai,the orchid,19.093126475814927,72.8502007361975,Hotel
1672,Vile Parle (East),400057,19.0962884,72.8483799,Mumbai,Soma,19.092669522148167,72.84737942637503,Indian Restaurant
1673,Vile Parle (East),400057,19.0962884,72.8483799,Mumbai,Café Coffee Day - The Lounge,19.095412132867093,72.85289508533282,Café
1674,Vile Parle (East),400057,19.0962884,72.8483799,Mumbai,Sahara,19.094935586732657,72.85227775316075,Hotel
1675,Vile Parle (East),400057,19.0962884,72.8483799,Mumbai,Gokul Ice Parlour,19.099155803074332,72.85180465641498,Ice Cream Shop
1676,Vile Parle (East),400057,19.0962884,72.8483799,Mumbai,Ganya,19.092031043685836,72.84692939846614,Smoke Shop
1677,Vile Parle (East),400057,19.0962884,72.8483799,Mumbai,Mocha juhu,19.096607569637833,72.85318355777218,Café
1678,Vile Parle (East),400057,19.0962884,72.8483799,Mumbai,Talwalkars Gym Santacruz,19.091515199238632,72.84588509972409,Gym
1679,Vile Parle (East),400057,19.0962884,72.8483799,Mumbai,Mabruk - The Mediterranean,19.095618966924164,72.85393990339139,Mediterranean Restaurant
1680,Vile Parle (West),400056,19.1038725,72.8402903,Mumbai,Anytime Fitness,19.102805312595315,72.83942324680116,Gym / Fitness Center
1681,Vile Parle (West),400056,19.1038725,72.8402903,Mumbai,Anand Dosa,19.102981786665428,72.83686050799356,Breakfast Spot
1682,Vile Parle (West),400056,19.1038725,72.8402903,Mumbai,Temptations,19.106768109172727,72.84005519074948,Ice Cream Shop
1683,Vile Parle (West),400056,19.1038725,72.8402903,Mumbai,The Chocolate Heaven,19.104219376484483,72.83675861374584,Café
1684,Vile Parle (West),400056,19.1038725,72.8402903,Mumbai,Kali Bhaji,19.102823026856715,72.83960190380834,Indian Restaurant
1685,Vile Parle (West),400056,19.1038725,72.8402903,Mumbai,Khau galli,19.10038667062046,72.84267717056767,Food Truck
1686,Vile Parle (West),400056,19.1038725,72.8402903,Mumbai,Temptations Icecream,19.106748286646525,72.84009618005895,Ice Cream Shop
1687,Vile Parle (West),400056,19.1038725,72.8402903,Mumbai,Lucky Sandwich,19.10027443707427,72.8425053618019,Sandwich Place
1688,Vile Parle (West),400056,19.1038725,72.8402903,Mumbai,Zoo Bar,19.100421393987823,72.8407241673134,Lounge
1689,Vile Parle (West),400056,19.1038725,72.8402903,Mumbai,Khasiyat,19.100524805839562,72.83963009322807,Indian Restaurant
1690,Vile Parle (West),400056,19.1038725,72.8402903,Mumbai,Harish: Restaurant & Bar,19.10851908963802,72.8403827444371,Seafood Restaurant
1691,Vile Parle (West),400056,19.1038725,72.8402903,Mumbai,Dhiraj sandwich,19.10392590237211,72.83681566703639,Sandwich Place
1692,Vile Parle (West),400056,19.1038725,72.8402903,Mumbai,Cafe Coffee Day,19.10052413946809,72.83939996185501,Coffee Shop
1693,Vile Parle (West),400056,19.1038725,72.8402903,Mumbai,Maruti pav bhaji,19.102718295782143,72.83959437104103,Snack Place
1694,Vile Parle (West),400056,19.1038725,72.8402903,Mumbai,Harish Lunch home,19.108297579887196,72.84020195890987,Seafood Restaurant
1695,Vile Parle (West),400056,19.1038725,72.8402903,Mumbai,Subway,19.100888273706282,72.83939996185501,Sandwich Place
1696,Vile Parle (West),400056,19.1038725,72.8402903,Mumbai,Alfa,19.108178672088204,72.83914966347815,Electronics Store
1697,Vile Parle (West),400056,19.1038725,72.8402903,Mumbai,Sitar Restaurant & Bar,19.10825134129064,72.83837568769925,Bar
1698,Vile Parle (West),400056,19.1038725,72.8402903,Mumbai,McDonald's,19.104271469100123,72.84397534843437,Fast Food Restaurant
1699,Vile Parle (West),400056,19.1038725,72.8402903,Mumbai,Pappilon,19.108231382545725,72.83831722557,Indian Restaurant
1700,Vile Parle (West),400056,19.1038725,72.8402903,Mumbai,Aditi Fast Food & Restaurant,19.102108968190063,72.84540852874117,Indian Restaurant
1701,Vile Parle (West),400056,19.1038725,72.8402903,Mumbai,Tosa,19.10162816466336,72.84487904097347,Diner
1702,Vile Parle (West),400056,19.1038725,72.8402903,Mumbai,Domino's Pizza,19.100370837327223,72.83939851940441,Pizza Place
1703,Vile Parle (West),400056,19.1038725,72.8402903,Mumbai,Dheeraj Vada Pav,19.103991547970214,72.8368389386962,Snack Place
1704,Vile Parle (West),400056,19.1038725,72.8402903,Mumbai,Aditi Fast Food Canteen,19.10345214058065,72.83750568829647,Restaurant
1705,Vile Parle (West),400056,19.1038725,72.8402903,Mumbai,Barista Lavazza,19.107443,72.83694,Café
1706,Vile Parle (West),400056,19.1038725,72.8402903,Mumbai,Puranmal,19.101952054650067,72.8382069124131,Indian Restaurant
1707,Vile Parle (West),400056,19.1038725,72.8402903,Mumbai,McDonald's,19.100572548874915,72.84070849702714,Fast Food Restaurant
1708,Vile Parle (West),400056,19.1038725,72.8402903,Mumbai,Irla Market,19.10814888345978,72.83933696639232,Miscellaneous Shop
1709,Vile Parle (West),400056,19.1038725,72.8402903,Mumbai,Diaa Fastfood,19.10640862985162,72.84007502430019,Fast Food Restaurant
1710,Vile Parle (West),400056,19.1038725,72.8402903,Mumbai,Juhu Jagruti,19.104892990586983,72.83708627209711,Performing Arts Venue
1711,Vile Parle (West),400056,19.1038725,72.8402903,Mumbai,Shutup And Eat,19.103823,72.836855,Food Truck
1712,Vile Parle (West),400056,19.1038725,72.8402903,Mumbai,Svkm's Bhaidas Auditorium,19.10435609045723,72.83663622515218,Performing Arts Venue
1713,Vile Parle (West),400056,19.1038725,72.8402903,Mumbai,Monginis Cake Shop,19.100145544575724,72.83944612003054,Cupcake Shop
1714,Vile Parle (West),400056,19.1038725,72.8402903,Mumbai,Panalal C.Zaveri jewellers,19.107731643884673,72.84039236070029,Jewelry Store
1715,Vile Parle (West),400056,19.1038725,72.8402903,Mumbai,Seema Juice Centre,19.100253276476288,72.84274063720221,Juice Bar
1716,Vile Parle (West),400056,19.1038725,72.8402903,Mumbai,Pawan Hans,19.09938157123118,72.8394749688858,Airport
1717,Vile Parle (West),400056,19.1038725,72.8402903,Mumbai,Tuning Fork,19.102929042598156,72.84526198010583,Café
1718,Vile Parle (West),400056,19.1038725,72.8402903,Mumbai,Irla,19.108390329043363,72.83827485362082,Market
1719,Vile Parle (West),400056,19.1038725,72.8402903,Mumbai,Kailash Parbat,19.10840461386205,72.83818253681702,Indian Restaurant
1720,Vile Parle (West),400056,19.1038725,72.8402903,Mumbai,Vile Parle Station,19.100505448506407,72.84452676773071,Train Station
1721,Wadala,400031,19.0269192,72.8759337,Mumbai,Bhakti Park Monorail Station,19.029101034315968,72.87762746453538,Light Rail Station
1722,Wadala,400031,19.0269192,72.8759337,Mumbai,Cosmic Heights Club House,19.0253010408571,72.879277353631,Gym Pool
1723,Wadala,400031,19.0269192,72.8759337,Mumbai,"Bhakti-Park, Old Club House",19.027426099428574,72.87988884812255,Pool
1724,Wadala,400031,19.0269192,72.8759337,Mumbai,iLand Sports Complex,19.026567197225354,72.88058764210972,Baseball Field
1725,Wadala,400031,19.0269192,72.8759337,Mumbai,se'cheese,19.030348037147068,72.87991192335603,Snack Place
1726,Worli,400018,19.0116962,72.8180702,Mumbai,Worli Sea Face,19.009216497075652,72.8150224685669,Scenic Lookout
1727,Worli,400018,19.0116962,72.8180702,Mumbai,Worli Drive,19.012062567594988,72.81561002987874,Scenic Lookout
1728,Worli,400018,19.0116962,72.8180702,Mumbai,Cool Chef Café,19.01700205321489,72.81754436664666,Café
1729,Worli,400018,19.0116962,72.8180702,Mumbai,Hiltop Hotel Worli,19.011301150735022,72.81779697695784,Hotel
1730,Worli,400018,19.0116962,72.8180702,Mumbai,Mini Forest Garden,19.012861986606566,72.81689310632666,Garden
1731,Worli,400018,19.0116962,72.8180702,Mumbai,Google India Ltd,19.011500653291304,72.82046946899631,Yoga Studio
1732,Worli,400018,19.0116962,72.8180702,Mumbai,Sea Corner,19.013527405349436,72.8166198363671,Scenic Lookout
1733,Worli,400018,19.0116962,72.8180702,Mumbai,Kwality,19.01177075000227,72.82143222832494,Indian Restaurant
1734,Worli,400018,19.0116962,72.8180702,Mumbai,"Police Swimming Pool, Worli",19.00904048633785,72.81607742654256,Pool
1735,Worli,400018,19.0116962,72.8180702,Mumbai,Sandwich Guy,19.011255878264162,72.82164572553488,Sandwich Place
1736,Worli,400018,19.0116962,72.8180702,Mumbai,Worli Sports Club,19.015097926105557,72.82183614180808,Playground
1737,Belapur,400611,19.0088205,73.028701,Navi Mumbai,Brew House Cafe,19.009933248500346,73.0331346218342,Café
1738,Belapur,400611,19.0088205,73.028701,Navi Mumbai,rude Lounge -Belapur,19.010046682764695,73.03310921229321,Lounge
1739,Belapur,400611,19.0088205,73.028701,Navi Mumbai,Malvan Katta,19.009791643789182,73.03144592949293,Restaurant
1740,Belapur,400611,19.0088205,73.028701,Navi Mumbai,Rockville Bar & Diner,19.010027034718487,73.03314683371717,Lounge
1741,Belapur,400611,19.0088205,73.028701,Navi Mumbai,Croma,19.009979922748194,73.0306984454193,Electronics Store
1742,Belapur,400611,19.0088205,73.028701,Navi Mumbai,pizzavito,19.00979035025401,73.03124126754649,Pizza Place
1743,Belapur,400611,19.0088205,73.028701,Navi Mumbai,Moti Mahal Grand,19.00979590034429,73.03314436331661,Indian Restaurant
1744,Belapur,400611,19.0088205,73.028701,Navi Mumbai,Cult Lounge,19.010316911776755,73.0329355683116,Restaurant
1745,Belapur,400611,19.0088205,73.028701,Navi Mumbai,Nimantran,19.010496981649393,73.03300923327804,Indian Restaurant
1746,Belapur,400611,19.0088205,73.028701,Navi Mumbai,Konkani Rassa,19.010002071930547,73.03124242056596,Seafood Restaurant
1747,Belapur,400611,19.0088205,73.028701,Navi Mumbai,Macchiato,19.0100107003775,73.03090881164657,Italian Restaurant
1748,Belapur,400611,19.0088205,73.028701,Navi Mumbai,Italian Terrazzo,19.01035273848977,73.03206183593795,Italian Restaurant
1749,Belapur,400611,19.0088205,73.028701,Navi Mumbai,The Great Wall,19.005399595000075,73.02984802426214,Italian Restaurant
1750,Belapur,400611,19.0088205,73.028701,Navi Mumbai,Belapur Park,19.009261572453955,73.03382018700036,Park
1751,Belapur,400611,19.0088205,73.028701,Navi Mumbai,Roasted Beans Cafe,19.007697,73.033838,Café
1752,Ghansoli,400701,18.9387711,72.8353355,Navi Mumbai,Town House Cafe,18.938549958523037,72.83346355505407,Bar
1753,Ghansoli,400701,18.9387711,72.8353355,Navi Mumbai,Royal China,18.938715239156295,72.83293313173236,Chinese Restaurant
1754,Ghansoli,400701,18.9387711,72.8353355,Navi Mumbai,Sher-E-Punjab,18.937943835353455,72.83785334602881,Indian Restaurant
1755,Ghansoli,400701,18.9387711,72.8353355,Navi Mumbai,Cafe Excelsior,18.937701207635694,72.8335661466234,Café
1756,Ghansoli,400701,18.9387711,72.8353355,Navi Mumbai,Chhatrapati Shivaji Maharaj Terminus,18.940088330432033,72.83525722997862,Train Station
1757,Ghansoli,400701,18.9387711,72.8353355,Navi Mumbai,Dakshin Bar And Kitchen,18.93648945230135,72.83748977150547,Seafood Restaurant
1758,Ghansoli,400701,18.9387711,72.8353355,Navi Mumbai,Ideal Corner,18.934961470035777,72.83405011234707,Indian Restaurant
1759,Ghansoli,400701,18.9387711,72.8353355,Navi Mumbai,Café Universal,18.936020671277102,72.83745296372305,Irani Cafe
1760,Ghansoli,400701,18.9387711,72.8353355,Navi Mumbai,Sterling Cineplex,18.938296441250184,72.83310356436478,Multiplex
1761,Ghansoli,400701,18.9387711,72.8353355,Navi Mumbai,Pancham Puriwala,18.938214278973145,72.8356970973557,Indian Restaurant
1762,Ghansoli,400701,18.9387711,72.8353355,Navi Mumbai,Bombay Gymkhana,18.937691299778436,72.83097627498172,Athletics & Sports
1763,Ghansoli,400701,18.9387711,72.8353355,Navi Mumbai,Mahesh Lunch Home,18.934120608422297,72.83382111973616,Indian Restaurant
1764,Ghansoli,400701,18.9387711,72.8353355,Navi Mumbai,Taste of Kerala,18.934205482667142,72.833215449282,Indian Restaurant
1765,Ghansoli,400701,18.9387711,72.8353355,Navi Mumbai,Kayani Restaurant,18.93503959620117,72.83694083917369,Irani Cafe
1766,Ghansoli,400701,18.9387711,72.8353355,Navi Mumbai,Residency Hotel,18.934977866806896,72.83348094090624,Hotel
1767,Ghansoli,400701,18.9387711,72.8353355,Navi Mumbai,Barista,18.93850971226034,72.83360746357721,Coffee Shop
1768,Ghansoli,400701,18.9387711,72.8353355,Navi Mumbai,Hotel Fountain Plaza,18.93567108713781,72.83402982832185,Indian Restaurant
1769,Ghansoli,400701,18.9387711,72.8353355,Navi Mumbai,5 Spice,18.93349148407844,72.83595549719031,Chinese Restaurant
1770,Ghansoli,400701,18.9387711,72.8353355,Navi Mumbai,Subway,18.938249673818397,72.83302651333346,Sandwich Place
